Country and Regions,Country and Regions Name,Country and Regions - RegionId,Indicators,Indicators Name,Scale,Units,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
SDN,Sudan,SD,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,65.5748233783,25.6788207913,30.5864197531,34.152682581,45.4193093728,24.4487521202,49.2795950156,33.0116081909,66.723867425,65.1551242464,123.5786399815,117.6252747603,101.3796434884,115.3986639723,68.3751042973,132.8200315467,46.699997439,17.0999951735,17.1654898699,6.9256834422,7.3768281722,8.2575893044,7.7107556783,5.9628473515,8.4894536429,7.1998480186,7.9986897013,14.2842634167,11.2567587063,12.9776663898,18.0937757191,35.6,36.5,36.9,16.9,17.6,32.6,43.3517006249,34.9880533308,33.0894428317
TZA,Tanzania,TZ,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,1.2124526165,0.0553043002,-0.884148769,0.4645915814,3.9770692267,5.6217826136,6.2320989187,5.8982126264,3.7712322384,7.0417938125,2.0718352125,0.5839550047,1.2062432065,1.5670114693,3.5705002834,4.5444353706,3.5252758785,3.7084712346,3.5299351241,4.9338093568,5.9978651976,7.1635527498,6.8862258257,7.8282784434,7.3698801618,6.7373881648,8.464384246,5.5665956482,5.3823461685,6.4,7.9,5.1,7.3,6.9,7.0,7.0,7.1,6.6691442236,6.6372785055,6.5887100635
TZA,Tanzania,TZ,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,-1.9060253961,-3.0353541631,-3.9415446603,-2.6144871501,0.8183031427,2.4582588048,3.0848197668,2.7472984789,0.612633296,3.6823740247,-1.2461630149,-2.758812181,-2.1363714081,-1.6517841185,0.4933296486,1.6567328336,0.8307373846,1.0992399179,0.9182435404,2.2120609353,3.1636395058,4.228785519,3.8845209244,4.7247622255,4.2080539173,3.5212014902,5.1301062821,2.2816995819,2.0930886231,3.0893585967,4.5605140912,1.8621947678,4.0078934632,3.6290912398,3.733026049,3.741714297,3.8523949381,3.4534891676,3.4473364605,3.4287036615
TZA,Tanzania,TZ,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,5522.3586786742,5589.3146609663,5592.40579232552,5542.96060535519,5568.71273368799,5790.18429414282,6115.69586808634,6496.83208415233,6880.02905445581,7139.49092816873,7642.23915859252,7800.5737605037,7846.12560137348,7940.7689584135,8065.20171874246,8353.16976896694,8732.77417051414,9040.62855187116,9375.89766114433,9706.86076588473,10185.7787706035,10796.7080505901,11570.135927036,12366.8816153121,13334.9955429244,14317.7687340193,15282.4123901686,16575.9744969368,17498.6919719237,18440.5321488048,19620.7262063283,21170.7635766283,22250.4725190363,23874.757012926,25522.1152468179,27308.6633140951,29220.2697460818,31294.9088980536,33382.0115071124,35597.6685815837,37943.0957538055
TZA,Tanzania,TZ,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,6255.78369961416,7482.44052364788,8591.04759407306,8798.97614110215,8005.51576311527,7223.67995507659,9132.83288863543,4499.4226446313,6909.94891071222,5958.16986424853,4781.40971271291,5564.95070591614,5166.19163200625,4780.39407996023,5064.56675989318,6322.22171042838,7256.412310245,8549.78626228371,9391.62259866975,9694.50129443485,10185.7787706035,10383.5570485114,10805.5997260453,11659.1176980413,12843.545406911,14213.4831960828,18277.8896154917,21501.7423783494,27388.3191588635,28241.0050796664,31409.5969729645,33877.9057402154,39087.7980731219,44413.6155838344,48219.7376881271,45628.3209176837,47388.3935630453,52089.9271375964,58991.3014421283,64412.4981754219,69645.8144973567
TZA,Tanzania,TZ,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,4091.06467626132,4588.04286883555,5100.41115687412,5181.99589847273,4586.7906098701,5166.04298482923,3856.90725224185,2779.80253897227,5066.3043686255,4573.97630024341,4204.30030350258,4809.971846667,4586.67088737715,4453.51607634572,4436.93469242226,5131.28749815028,6194.66116759803,7266.74214169374,8252.19243806334,8393.4158566731,9161.64610842707,9016.03469601055,9192.27629701743,9919.76464243755,10768.629289503,11917.5864678389,14810.5910562852,17183.3184445563,9202.61601365231,23939.1536016038,26097.462767671,27794.096207462,32569.3543203609,36905.0093944951,38693.1825058909,34654.9031460134,37139.8266835917,39679.0016341393,44933.8878412811,48580.4874766115,53173.213569898
TZA,Tanzania,TZ,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,817.413071687756,700.186296719007,764.872724598692,780.773217617218,758.556674740698,927.18192584488,663.649176186296,381.261243316257,705.685547994251,707.26127621585,756.967229923714,938.71516766519,903.623684953041,825.414410991083,772.129246454788,804.358156270976,750.597006433014,675.620749424544,652.632655855303,605.748973829118,1189.73424836552,1231.49272260079,1420.20292101144,1789.99730359585,2171.03867332212,2496.79145337191,3321.58182611875,3990.43551215298,4409.95582638325,4998.17628439999,4622.90103810443,4683.21285997623,5761.40073235686,7248.87628649708,6651.60178011699,6254.02907923415,6617.70334549644,6399.34813442574,7202.68008268101,7620.72794964913,7971.70620586287
TZA,Tanzania,TZ,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,3273.65160457356,3887.85657211654,4335.53843227543,4401.22268085551,3828.2339351294,4238.86105898435,3193.25807605556,2398.54129565601,4360.61882063125,3866.71502402756,3447.33307357887,3871.25667900181,3683.04720242411,3628.10166535464,3664.80544596747,4326.9293418793,5444.06416116501,6591.1213922692,7599.55978220804,7787.66688284398,7971.91186006154,7784.54197340977,7772.07337600599,8129.7673388417,8597.59061618084,9420.79501446695,11489.0092301665,13192.8829324033,4792.66018726907,18940.9773172038,21474.5617295666,23110.8833474857,26807.953588004,29656.133107998,32041.5807257739,28400.8740667792,30522.1233380953,33279.6534997136,37731.2077586001,40959.7595269624,45201.5073640351
TZA,Tanzania,TZ,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,2110.62404742692,2601.57685569039,2553.15494406906,2126.92416199394,1649.77605900965,1888.08544822341,1049.40758267861,735.170378622827,786.855147589788,799.033317756683,1112.03449265852,1305.32905633861,1253.04996842544,1069.76267907638,1111.90057119759,1040.06875889499,1081.48598996167,1144.87284418328,1357.9861314846,1342.24628369714,1712.79683261932,1811.63995928855,1857.48456159481,2234.68153540956,2898.76818988261,3562.06365457378,4885.02596726263,7063.18430636555,4792.66018726907,6846.14007459043,8573.57204450472,11261.139196341,11141.1460827344,13468.1152667911,14528.9468220261,12412.0308070287,11739.6099842564,12832.6796019566,15265.331671515,17191.3025645005,18155.6398347023
TZA,Tanzania,TZ,NE.GDI.PVTE.CD,"Gross capital formation, Private sector  (current US$)",millions,U.S. dollars,1293.08537553079,1758.02367230329,1727.09834203816,1462.75141976543,1149.06604396956,1329.92447549744,635.0431018023,352.638758081296,451.648339931207,655.988263792473,593.970355055026,773.07118358731,739.567881341571,668.718294802564,750.572144470943,768.261668641981,785.335598279586,818.53339671027,960.710750776578,956.473039638948,1136.22535478737,1225.57199125525,1132.94564460579,1347.21349089556,1782.1168672894,2369.6625152604,3466.35690428327,5859.19959586059,7094.47263779744,5164.2829015561,6411.58073437182,8580.27395166994,8478.68420786429,10792.4934631429,11367.2943986567,9267.35449198567,8066.51660639303,8817.58621048955,10426.3744267853,11205.9605261085,11885.4831129353
TZA,Tanzania,TZ,NE.GDI.PUB.CD,"Gross capital formation, Public sector  (current US$)",millions,U.S. dollars,817.538671896131,843.553183387104,826.056602030901,664.17274222851,500.71001504009,558.160972725972,414.364480876315,382.531620541531,335.206807658581,143.04505396421,518.064137603493,532.257872751297,513.482087083866,401.044384273814,361.328426726649,271.807090253005,296.150391682085,326.339447473007,397.275380708021,385.773244058195,576.571477831958,586.0679680333,724.538916989022,887.468044514001,1116.65132259321,1192.40113931338,1418.66906297937,1203.98471050496,-2301.81245052838,1681.85717303433,2161.9913101329,2680.8652446711,2662.46187487013,2675.62180364818,3161.65242336943,3144.67631504304,3673.09337786332,4015.09339146709,4838.95724472975,5985.34203839203,6270.15672176705
TZA,Tanzania,TZ,NE.EXPO.GNFS.CD,Exports of goods and services (current US$),millions,U.S. dollars,646.144050644806,702.779295313958,594.193594414719,434.135095760846,404.877597239435,567.484659849593,362.475834619643,622.911312734586,394.638646981985,501.649497478675,537.502050693134,508.65361361946,572.497212033267,765.667178254712,929.862979292861,1265.17932639945,1295.15653206938,1246.17437998572,1126.83267360845,1189.56870611836,1361.3202750094,1765.88522293168,1899.70545726544,2164.23508792204,2523.92101707068,2959.64745159136,3235.89108842395,4067.93961052024,4792.66018726907,4964.43258749321,5888.1729209656,7031.83981500961,8319.95905823178,7839.5480044584,9361.46704102605,9865.40380587782,9284.47908295604,8524.69095057466,9724.03106036607,10145.5509381143,10717.478450276
TZA,Tanzania,TZ,NE.IMP.GNFS.CD,Imports of goods and services (current US$),millions,U.S. dollars,1266.41974406847,1289.28737082488,1120.24911664532,877.337492209402,745.631351277122,1039.41663651012,630.234059109747,947.210801504717,1147.39239073401,1454.49409598471,1595.09064063654,1667.35719141985,1810.81798272132,2031.24552771705,1967.85321144122,2181.31852836478,2075.11159925307,1973.94314541358,2355.03730417003,2287.65681247222,2049.98444545226,2210.00282971936,2143.86658983243,2783.89997163016,3347.77308954524,-4225.81437792121,4653.61849648015,6812.69998309264,4792.66018726907,7508.72118402105,9149.61076017689,12209.1694785972,12942.6613882052,13799.0570819102,14363.8586808159,11304.0168412362,10775.5221877588,8946.44504907421,10931.9491310339,11504.8428038044,12400.5173575197
TZA,Tanzania,TZ,NE.CON.TETC.ZS,Final consumption expenditure  (% of GDP),units,Percentage of GDP,65.3965174102,61.317465262,59.3689081689,58.8931691071,57.295379156,71.515391282,42.2312255055,61.7813163715,73.3189844685,76.7681419707,87.9301410277,86.4333235073,88.7824380916,93.162111781,87.6073888009,81.1627262246,85.3680979353,84.9932608696,87.8675899863,86.5791400894,89.945465288,86.8299240221,85.0695614318,85.0816065104,83.8446779945,83.8470507435,81.0300935603,79.9159349145,33.6005140011,84.7673570189,83.0875441991,82.0419550742,83.3235841513,83.0939091748,80.2434529116,75.9504238794,78.3732553292,76.1740394248,76.1703619734,75.4209025464,76.3480389362
TZA,Tanzania,TZ,NE.CON.GOVT.ZS,General government final consumption expenditure (% of GDP),units,Percentage of GDP,13.0665174971,9.3577261925,8.9031368552,8.8734553327,9.475425409,12.8353129099,7.2666300181,8.4735592415,10.2126015273,11.8704449912,15.8314655176,16.8683465007,17.4910988465,17.2666603879,15.2457116879,12.7227135193,10.3439134154,7.9021946128,6.9490937162,6.248376842,11.6803464434,11.8600275113,13.1432123808,15.3527681078,16.9037333893,17.5663587801,18.1726769118,18.5586611631,16.1015935326,17.6982946262,14.7181163836,13.8237968306,14.7396400319,16.3212928991,13.7943549655,13.70646334,13.9648189101,12.2851930999,12.2097324633,11.831132413,11.4460664484
TZA,Tanzania,TZ,NE.CON.PETC.ZS,Household final consumption expenditure  (% of GDP),units,Percentage of GDP,52.3299999131,51.9597390695,50.4657713137,50.0197137744,47.819953747,58.680078372,34.9645954874,53.3077571301,63.1063829411,64.8976969796,72.0986755101,69.5649770066,71.2913392451,75.8954513931,72.361677113,68.4400127054,75.0241845199,77.0910662568,80.9184962701,80.3307632474,78.2651188446,74.9698965108,71.926349051,69.7288384026,66.9409446052,66.2806919634,62.8574166485,61.3572737514,17.4989204685,67.0690623927,68.3694278155,68.2181582436,68.5839441195,66.7726162758,66.4490979462,62.2439605394,64.4084364191,63.8888463249,63.9606295101,63.5897701334,64.9019724879
TZA,Tanzania,TZ,NE.GDI.TOTL.ZS,Gross capital formation (% of GDP),units,Percentage of GDP,33.7387631794,34.7690950228,29.7187847711,24.1724051513,20.6079921373,26.1374460104,11.490493645,16.3392158658,11.3872788027,13.4107173169,23.2574608635,23.4562555056,24.2548100745,22.3781274343,21.9545051712,16.4510010331,14.9038663147,13.3906604102,14.4595475086,13.8454392127,16.8155707206,17.4471999415,17.1900182191,19.1668151337,22.5698442139,25.0611592207,26.726422306,32.8493578896,17.4989204685,24.2418428639,27.2960269178,33.2403640375,28.5028746359,30.3242937774,30.1307048081,27.2024710912,24.7731756694,24.6356259398,25.8772586777,26.6893895618,26.0685296966
TZA,Tanzania,TZ,NE.GDI.PVTE.ZS,"Gross capital formation, Private sector (% GDP)",units,Percentage of GDP,20.6702379369,23.4953243764,20.1034661155,16.6241093999,14.3534292851,18.4106228926,6.9534076616,7.8374223969,6.5362037515,11.009895299,12.4224944262,13.891788525,14.3155332597,13.9887692022,14.8200661588,12.1517672715,10.8226429908,9.5737293495,10.2294437482,9.8661396867,11.1550170132,11.8030072501,10.4848011525,11.5550209354,13.8755834999,16.6719338432,18.9647545598,27.2498827898,25.9032786811,18.2864699291,20.4128080341,25.3270494861,21.6913835668,24.299965948,23.5739449106,20.310531498,17.0221355904,16.9276224695,17.6744268594,17.3971835335,17.0656100423
TZA,Tanzania,TZ,NE.GDI.PUB.ZS,"Gross capital formation, Public sector (% GDP)",units,Percentage of GDP,13.0685252424,11.2737706464,9.6153186557,7.5482957514,6.2545628521,7.7268231178,4.5370859834,8.5017934689,4.8510750512,2.4008220179,10.8349664373,9.5644669806,9.9392768147,8.3893582321,7.1344390124,4.2992337615,4.0812233239,3.8169310608,4.2301037604,3.979299526,5.6605537074,5.6441926913,6.7052170667,7.6117941983,8.694260714,8.3892253775,7.7616677462,5.5994750998,-8.4043582126,5.9553729348,6.8832188837,7.9133145515,6.8114910691,6.0243278294,6.5567598974,6.8919395932,7.751040079,7.7080034703,8.2028318183,9.2922060282,9.0029196543
TZA,Tanzania,TZ,NE.EXPO.GNFS.ZS,Exports of goods and services (% of GDP),units,Percentage of GDP,10.3287466714,9.3923806423,6.9164276872,4.9339274115,5.0574829807,7.8558942724,3.9689309882,13.8442498501,5.7111659157,8.4195232581,11.2414974451,9.1403076235,11.0816100682,16.0168213216,18.3601682706,20.0116254119,17.8484418566,14.5755033138,11.9982746514,12.2705507998,13.3649110752,17.0065538686,17.5807498466,18.5625974793,19.6512795891,20.8228159893,17.7038550757,18.9191161299,17.4989204685,17.578809867,18.74641348,20.7564182654,21.2853101693,17.6512267723,19.4141807688,21.6212291127,19.592306016,16.3653347567,16.4838388417,15.7509042895,15.3885463579
TZA,Tanzania,TZ,NE.IMP.GNFS.ZS,Imports of goods and services (% of GDP),units,Percentage of GDP,20.2439822871,17.2308402152,13.0397265802,9.9709043205,9.3139701843,14.3890183809,6.9007510243,21.0518298972,16.6049330546,24.4117594685,33.3602585111,29.9617603018,35.0513126827,42.4911731908,38.8553119099,34.5024048234,28.5969362067,23.0876314899,25.0759363404,23.5974677087,20.1259470839,21.2836778321,19.8403294975,23.877449767,26.0658017976,-29.7310259535,25.460370942,31.684408934,17.4989204685,26.5880097498,29.1299845969,36.0387373772,33.1117689566,31.0694297245,29.7883384885,24.7741240832,22.7387370146,17.1750001213,18.5314594928,17.8611963977,17.8051149908
TZA,Tanzania,TZ,GC.BAL.CASH.GD.CD,"Central government, Fiscal Balance (Current US $)",millions,U.S. dollars,-316.784723895924,-434.728566765739,-624.119294994821,-617.96742937425,-405.545869827029,-315.664331396147,-334.323704619423,-332.767545168052,-353.721328208744,-214.118389930476,-134.663350592146,-92.4127992649845,-277.653085217158,-97.1105682631332,-202.028922944097,-136.178797175069,79.123595505618,-53.7799237308357,-137.460046381573,-257.90599265706,-146.840815996965,-98.6694913663094,-43.9132948940953,-154.818167843065,-554.301440874507,-416.190213797107,-853.052267361951,-783.1734002924,-1.13043213423869,-1045.93764202164,-1728.70919139827,-1567.03369989315,-1155.89245579685,-1871.70914281925,-1503.92830953633,-1516.92648017348,-1158.66919230579,-645.923989767089,-2316.65871127902,-2103.34949066564,-2465.07856488635
TZA,Tanzania,TZ,GC.REV.TOTL.GD.CD,"Central government, total revenue and grants  (Current US $)",millions,U.S. dollars,1313.23969673123,1282.91517154407,1297.10189045508,1292.32789694992,1149.57403744742,995.272763125548,1230.44816303942,632.581166866697,594.724916120271,697.757912049048,627.268549968902,712.265039713068,747.070303315307,787.978384780517,755.332299903852,974.895670129276,1242.73625525345,1254.08680072739,1396.14615854906,1449.33492567247,1401.73141255379,1472.17032329963,1577.23546599463,1903.21273760406,1923.9910533347,2627.14210259819,3227.66551357308,3796.96090830475,4844.22972662739,4602.03210640999,4672.60240883752,5053.63282948844,6213.49387316012,6635.58209361627,7412.88670314593,6341.69786599183,7556.55536575922,8557.71424119971,10149.3360778821,11013.1080327142,11792.5886903453
TZA,Tanzania,TZ,GC.XPN.TOTL.GD.CD,"Central government, total expenditure and net lending  (Current US $)",millions,U.S. dollars,1630.02442062716,1717.64373830981,1921.2211854499,1910.29532632417,1555.11990727445,1310.9370945217,1564.77186765885,965.348712034749,948.446244329015,911.876301979525,761.931900561048,804.677838978053,1024.72338853246,885.08895304365,957.361222847949,1111.07446730434,1163.61265974783,1307.86672445822,1533.60620493063,1707.24091832953,1548.57222855076,1570.83981466594,1621.14876088873,2058.09984159417,2478.04308162724,3043.3323163953,4080.71778093503,4586.23188662436,4792.66018726907,5647.96974843164,6401.31160023579,6620.66652938158,7369.38632895696,8507.29123643552,8916.81501268226,7858.6243461653,8715.22455806501,9203.6382309668,12465.9947891611,13116.4575233799,14257.6672552317
TZA,Tanzania,TZ,GC.BAL.CASH.GD.ZS,"Central government, Fiscal Balance (% of GDP)",units,Percentage of GDP,-5.0638695183,-5.8099835928,-7.2647635595,-7.0231742815,-5.0658306326,-4.369854885,-3.6606790981,-7.3957832249,-5.119015101,-3.5936939498,-2.8163942997,-1.6606220639,-5.374424818,-2.0314343679,-3.9890662424,-2.1539706042,1.0903955305,-0.6290206805,-1.4636453386,-2.6603327476,-1.4416258129,-0.950247501,-0.4063938699,-1.3278720728,-4.3157977281,-2.9281366717,-4.667126705,-3.6423717972,-0.0041274243,-3.7036133773,-5.5037611367,-4.625532971,-2.9571695331,-4.2142687962,-3.1189060365,-3.3245283843,-2.4450484711,-1.2400170729,-3.9271191763,-3.2654369109,-3.5394496894
TZA,Tanzania,TZ,GC.REV.TOTL.GD.ZS,"Central government, total revenue and grants  (% of GDP)",units,Percentage of GDP,20.9924089417,17.1456781713,15.0982971081,14.6872531102,14.3597748285,13.7779188629,13.4727983972,14.0591630711,8.6067917984,11.7109435942,13.1189039981,12.7991257668,14.460754779,16.4835444861,14.9140555493,15.4201436581,17.1260424866,14.66804856,14.8658673608,14.9500720218,13.7616518493,14.1778998894,14.5964639259,16.3238144334,14.9802176298,18.4834503011,17.658852206,17.658852206,17.6872107358,16.2955677159,14.8763526411,14.9171937257,15.8962494166,14.9404231256,15.3731377617,13.8986001204,15.946004491,16.4287314486,17.2048010974,17.0977812454,16.9322288431
TZA,Tanzania,TZ,GC.XPN.TOTL.GD.ZS,"Central government, total expenditure and net lending  (% of GDP)",units,Percentage of GDP,26.05627846,22.9556617641,22.3630606677,21.7104273917,19.4256054612,18.1477737479,17.1334774953,21.454946296,13.7258068994,15.304637544,15.9352982978,14.4597478307,19.835179597,18.514978854,18.9031217918,17.5741142623,16.0356469561,15.2970692405,16.3295126994,17.6104047694,15.2032776622,15.1281473904,15.0028577959,17.65227777,19.2940734285,21.4115869728,22.325978911,21.329582533,17.4989204685,19.9991810932,20.3801137778,19.5427266967,18.8534189497,19.1546919218,18.4920437982,17.2231285046,18.3910529621,17.6687485215,21.1319202737,20.3632181563,20.4716785325
TZA,Tanzania,TZ,BG.CAB.CD,"Current account balance (Net, BoP, cur. US$)",millions,U.S. dollars,-427.836635305184,-397.131952976967,-384.405038278924,-365.950208074018,-270.421194845104,-307.445264664728,-223.554323697502,-51.6576103587923,-51.4342345283946,-132.898378805937,-185.133408307603,-223.631392199607,-213.030862893103,-307.655334397876,-579.815972203784,-640.367216229666,-61.1761378621364,-319.973194541053,-855.885702894527,-795.546576873943,-364.174510114557,-420.028666223392,-225.754081428153,85.0462490551631,-356.252991735841,-873.866036056087,-1388.52435575234,-2307.53486629577,-2138.45455010279,-1739.82164391638,-2210.88102102475,-4380.91524119784,-3765.52111499026,-4988.35235944717,-4829.60705918059,-3546.92379647018,-2107.2139995021,-1724.14646409488,-2194.65116701274,-2183.5043644044,-2315.88554522174
TZA,Tanzania,TZ,BG.WEO.ADB.CAB.GDP.ZS,Current account balance (As % of GDP),units,Percentage of GDP,-6.8390573563,-5.307519007,-4.4744838632,-4.1590089825,-3.3779359487,-4.2560753878,-2.4478092003,-1.1480941987,-0.7443504314,-2.2305234969,-3.8719419466,-4.0185691485,-4.1235571204,-6.4357734792,-11.448481177,-10.1288320081,-0.8430631453,-3.7424701007,-9.1132889328,-8.2061629857,-3.5753231865,-4.0451327446,-2.0892323161,0.7294398363,-2.7737901058,-6.1481483743,-7.5967433055,-10.73185059,-7.8079072239,-6.1606222548,-7.038871027,-12.9314818773,-9.6334951075,-11.2315835896,-10.0158302196,-7.7735137413,-4.4466879779,-3.3099421689,-3.7202962358,-3.3898768504,-3.3252329116
TZA,Tanzania,TZ,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",units,percentage,,25.650393864,28.9325166869,27.0555869526,36.146079863,33.2821693528,32.4320699304,29.9490462321,31.1871881664,25.8500140329,33.9456605076,28.6959248182,21.8468421679,25.2771166692,33.0874629292,28.3814226479,20.9799893083,16.0999938649,12.9000036346,7.6983049967,6.0,5.1,4.3,5.3,3.5765932673,5.0337836891,7.2509726208,7.0257761779,10.2762762763,12.1398616633,8.2478964,12.6909694699,16.0010938506,7.8707236457,6.1316143299,5.5881695296,5.174766293,5.3187160523,4.8277552446,5.2450728497,5.1475817054
TGO,Togo,TG,NY.GDP.MKTP.KD.ZG,Real GDP growth (annual %),units,percentage,,-3.4190271136,-3.7075502744,-5.1563202783,5.8810832661,3.7171558784,3.2604376109,-2.4839710813,10.1241348269,4.1,5.8972437533,0.2263902776,-3.2793205897,-16.3284702766,13.9343518136,6.7708386472,7.6628576268,3.8087573051,-2.2934124065,2.6141551888,-0.9653814107,-1.6268062718,-0.9221510184,4.9543976569,2.1190653227,1.24982741,3.9313666571,2.1215979739,2.4214150423,5.5379109718,6.0992591608,6.3981990524,6.5435070307,6.1123430777,5.9205885712,5.7428684533,5.050961762,4.4,4.6896204782,4.9824847056,5.3194099222
TGO,Togo,TG,NY.GDP.PCAP.KD.ZG,Real per Capita GDP Growth Rate (annual %),units,percentage,,-6.5513395485,-7.1108084572,-8.6405014835,2.0373168207,0.1220569187,-0.1475663089,-5.573311034,6.8084155571,1.1505631145,3.0850079871,-2.2347161242,-5.4958505114,-18.2139236529,11.2330764701,4.0133485836,4.6222686006,0.6881654021,-5.3102529142,-0.5048813077,-3.8477933189,-4.3480290015,-3.5578641401,2.2303999595,-0.5230676375,-1.3987916312,1.1803452947,-0.5959017673,-0.3114257185,2.7258437719,3.2851525489,3.5893350998,3.7445872337,3.3481586573,3.195735105,3.0641249295,2.4327995571,1.8384980996,2.1580759808,2.4759242394,2.8333978718
TGO,Togo,TG,NY.GDP.MKTP.KD,"Gross domestic product, (constant prices US$)",millions,U.S. dollars,995.506087471527,961.469464423337,925.822500656838,878.084127314405,929.724985988173,964.284312957785,995.72420137347,970.990700161847,1069.29510780289,1113.13620722281,1178.78056266898,1181.4492072571,1142.70570014667,956.119339549208,1089.34837207986,1163.10639265929,1252.23357957698,1299.92811751604,1270.11540479334,1303.31819255149,1290.73620099833,1269.7384235281,1258.02951772452,1320.35730267377,1348.33653641047,1365.18841602157,1418.85897821563,1448.9614615498,1484.04683233661,1566.2320246907,1661.76057493635,1768.08332429489,1883.77798092798,1998.9209539448,2117.26883949108,2238.8608037465,2351.94480684864,2455.43037834999,2570.58074419997,2698.65953662531,2842.21229978229
TGO,Togo,TG,NY.GDP.MKTP.CD,"Gross domestic product, current prices (current US$)",millions,U.S. dollars,1044.67919957565,867.469159861492,731.336631442503,701.773095363797,619.376354217861,675.334823119921,1059.61696178185,1247.5748620734,1512.26722227474,1483.81001327882,1786.83229447024,1765.45589887623,1851.35860793904,1411.09316066089,1093.69853139948,1444.43592087506,1578.77698783001,1607.78965873909,1521.6597243384,1526.91577733908,1290.73620099833,1333.25219043193,1474.46690739892,1673.50777146447,1937.58290214625,2106.65751124106,2218.65322003481,2530.57899018767,3167.72663068504,3365.71186228056,3426.11897199023,3867.39150259338,3873.52965382769,4321.77830953207,4569.13163105146,4179.1851521568,4409.08213029142,4706.62369076587,5758.98119266838,6235.38940000035,6728.42606936559
TGO,Togo,TG,NE.CON.TETC.CD,Final consumption expenditure  (current US$),millions,U.S. dollars,873.248918439985,797.844927914269,716.359457441434,617.740757475083,625.233139480544,701.882913625204,985.313565875266,1145.88219822518,1281.07396094652,1253.5490548701,1388.89126449599,1457.72450742449,1583.01226663443,1236.36621519054,871.218097070451,1163.29413236956,1433.38744147635,1587.45393617961,1559.9755390555,1517.95588567957,1268.25084793746,1334.67913428822,1438.08627328607,1682.50348415514,1980.92093188714,2363.03444997095,2379.85796954826,2626.88142516463,990.496953108904,3148.64075706881,3218.51596292358,3678.61761665444,3512.80641886264,3899.34241105394,4117.47660179711,3750.55853773793,4137.5839059735,4615.057810298,5662.64136055792,6035.06196913217,6451.06223829858
TGO,Togo,TG,NE.CON.GOVT.CD,General government final consumption expenditure (current US$),millions,U.S. dollars,254.165097463082,183.636815803807,157.026990572296,131.998126854666,113.054603798543,99.4962867095666,186.251461770804,225.263440840895,185.665177513363,186.170883338349,231.245297867886,280.744547451853,209.463576987593,198.454594251368,129.259639606992,158.726474520583,176.130676842237,154.368314918216,172.386906053374,153.321671790924,187.764032313576,188.651430378255,176.184894532305,218.467916837389,256.72930334471,284.564311077838,302.054829918224,310.446324138552,424.960714504552,385.428386133453,457.82661040909,653.619725573392,592.732449892939,651.70357483385,755.83070017319,751.810584606838,628.827760893732,760.185780619738,992.285279170623,999.480782080741,1004.58227949315
TGO,Togo,TG,NE.CON.PETC.CD,Household final consumption expenditure (current US$),millions,U.S. dollars,619.083820976903,614.208112110462,559.332466869138,485.742630620417,512.178535682001,602.386626915637,799.062104104463,920.618757384282,1095.40878343316,1067.37817153175,1157.6459666281,1176.97995997263,1373.54868964683,1037.91162093918,741.958457463459,1004.56765784897,1257.25676463411,1433.0856212614,1387.58863300212,1364.63421388865,1080.48681562389,1146.02770390996,1261.90137875376,1464.03556731775,1724.19162854243,2078.47013889311,2077.80313963004,2316.43510102607,565.536238604351,2763.21237093536,2760.68935251448,3024.99789108104,2920.0739689697,3247.63883622009,3361.64590162392,2998.74795313109,3508.75614507977,3854.87202967826,4670.35608138729,5035.58118705143,5446.47995880544
TGO,Togo,TG,NE.GDI.TOTL.CD,Gross capital formation (current US$),millions,U.S. dollars,323.267552593715,229.269986839975,175.285867306136,157.715455317452,108.019786953865,126.807679101106,199.765520112271,220.338924099196,220.991651043485,223.505359414184,432.68873369695,274.213556926982,265.987269006997,92.2401948842186,147.821080746751,211.200765207914,191.185622454589,148.790065129347,243.489183328697,217.957279682072,204.786612929974,215.806065116727,246.146791661489,257.255037880833,298.431683589733,356.434559030839,384.992893774163,368.305345155161,565.536238604351,710.378523408082,739.573983943565,994.561775014,903.021539071575,1278.53499218259,1275.51360723565,1346.67116955577,1180.63375688298,942.458574571725,1135.38413734051,1294.78184847248,1327.4029259757
